consumer_id,region_id,node_id_,act_date,deact_date,is_act
269,5,1,24-02-2020,02-03-2020,0
270,4,3,17-02-2020,08-03-2020,0
271,3,1,23-01-2020,24-01-2020,1
272,2,3,21-01-2020,01-02-2020,0
273,2,4,19-02-2020,12-03-2020,0
274,1,5,13-02-2020,24-02-2020,0
275,2,5,16-02-2020,24-02-2020,1
276,1,1,16-01-2020,06-02-2020,0
277,1,3,03-03-2020,14-03-2020,0
278,1,2,27-02-2020,04-03-2020,0
279,4,5,09-02-2020,26-02-2020,1
280,2,5,14-02-2020,19-02-2020,1
281,2,2,07-02-2020,27-02-2020,0
282,1,1,01-03-2020,13-03-2020,0
283,1,4,09-02-2020,09-03-2020,1
284,1,3,29-03-2020,24-04-2020,0
285,3,4,04-03-2020,22-03-2020,1
286,4,2,01-02-2020,25-02-2020,1
287,1,1,29-02-2020,03-03-2020,0
288,4,1,07-02-2020,16-02-2020,1
289,3,4,12-03-2020,31-03-2020,0
290,4,3,30-01-2020,17-02-2020,0
291,5,1,18-02-2020,06-03-2020,0
292,1,1,11-02-2020,03-03-2020,1
293,5,3,22-02-2020,28-02-2020,0
294,2,3,14-02-2020,10-03-2020,0
295,2,5,21-02-2020,25-02-2020,0
296,5,4,20-01-2020,21-01-2020,1
297,1,4,12-02-2020,25-02-2020,0
298,4,1,05-03-2020,29-03-2020,0
299,3,1,13-02-2020,02-03-2020,0
300,2,4,25-02-2020,23-03-2020,1
301,3,3,28-02-2020,29-02-2020,1
302,1,5,14-03-2020,06-04-2020,0
303,1,1,27-02-2020,07-03-2020,0
304,5,3,07-03-2020,03-04-2020,1
305,1,5,28-02-2020,05-03-2020,0
306,4,5,23-02-2020,17-03-2020,1
307,5,2,13-02-2020,19-02-2020,1
308,3,4,13-02-2020,27-02-2020,0
309,5,1,27-02-2020,27-02-2020,1
310,5,4,28-02-2020,10-03-2020,0
311,3,3,11-02-2020,17-02-2020,0
312,5,5,09-02-2020,20-02-2020,0
313,3,2,15-03-2020,08-04-2020,1
314,1,4,08-02-2020,22-02-2020,0
315,3,4,11-02-2020,18-02-2020,0
316,4,4,02-03-2020,17-03-2020,0
317,2,3,12-02-2020,29-02-2020,1
318,4,2,11-02-2020,02-03-2020,0
319,1,3,25-01-2020,11-02-2020,0
320,3,1,07-02-2020,24-02-2020,0
321,3,5,24-02-2020,14-03-2020,1
322,5,4,20-02-2020,26-02-2020,1
323,1,1,04-03-2020,22-03-2020,0
324,1,4,02-03-2020,11-03-2020,0
325,2,3,04-03-2020,31-03-2020,1
326,4,3,04-03-2020,15-03-2020,0
327,5,2,25-02-2020,01-03-2020,1
328,3,2,15-02-2020,21-02-2020,1
329,5,4,15-02-2020,14-03-2020,0
330,5,4,17-02-2020,15-03-2020,1
331,5,5,24-01-2020,18-02-2020,0
332,5,5,29-02-2020,03-03-2020,0
333,5,2,06-02-2020,05-03-2020,0
334,2,1,29-02-2020,14-03-2020,1
335,2,3,01-02-2020,17-02-2020,0
336,2,1,01-02-2020,29-02-2020,0
337,3,1,29-02-2020,12-03-2020,0
338,3,1,06-03-2020,15-03-2020,1
339,2,4,09-02-2020,19-02-2020,0
340,4,4,12-02-2020,17-02-2020,0
341,5,5,08-03-2020,15-03-2020,0
342,1,3,13-02-2020,05-03-2020,1
343,2,1,13-02-2020,11-03-2020,1
344,1,5,19-02-2020,08-03-2020,0
345,4,3,25-01-2020,13-02-2020,0
346,4,5,05-03-2020,02-04-2020,1
347,1,4,17-02-2020,21-02-2020,0
348,3,5,18-02-2020,23-02-2020,1
349,3,2,11-02-2020,21-02-2020,1
350,2,1,26-01-2020,24-02-2020,0
351,3,4,27-01-2020,13-02-2020,1
352,5,4,01-03-2020,16-03-2020,0
353,3,5,02-02-2020,29-02-2020,0
354,5,1,12-03-2020,01-04-2020,0
355,3,3,07-03-2020,31-03-2020,1
356,5,4,13-02-2020,05-03-2020,0
357,4,2,24-02-2020,03-03-2020,0
358,3,1,18-02-2020,08-03-2020,0
359,2,5,13-02-2020,24-02-2020,1
360,5,3,27-01-2020,02-02-2020,0
361,5,2,07-03-2020,09-03-2020,0
362,5,4,20-02-2020,15-03-2020,0
363,5,3,31-01-2020,22-02-2020,1
364,4,4,26-02-2020,04-03-2020,1
365,2,1,13-02-2020,11-03-2020,0
366,2,2,03-03-2020,26-03-2020,0
367,3,5,27-02-2020,06-03-2020,1
368,1,4,21-02-2020,21-03-2020,0
369,4,1,21-02-2020,21-02-2020,1
370,5,4,08-03-2020,27-03-2020,1
371,5,4,26-02-2020,07-03-2020,0
372,2,1,20-01-2020,10-02-2020,1
373,5,3,02-03-2020,30-03-2020,0
374,2,4,01-02-2020,09-02-2020,0
375,1,2,12-02-2020,25-02-2020,0
376,5,4,02-02-2020,13-02-2020,1
377,4,1,15-03-2020,18-03-2020,0
378,2,2,08-02-2020,07-03-2020,0
379,5,3,24-02-2020,08-03-2020,0
380,1,2,17-02-2020,12-03-2020,1
381,1,5,11-02-2020,16-02-2020,0
382,4,2,11-01-2020,30-01-2020,0
383,2,3,22-03-2020,09-04-2020,0
384,3,2,30-01-2020,22-02-2020,1
385,2,3,09-03-2020,26-03-2020,1
386,1,1,21-02-2020,21-03-2020,0
387,1,4,04-02-2020,15-02-2020,0
388,3,2,28-02-2020,05-03-2020,1
389,4,2,27-01-2020,17-02-2020,0
390,2,3,20-02-2020,26-02-2020,1
391,3,3,24-02-2020,07-03-2020,1
392,2,1,31-01-2020,05-02-2020,0
393,2,4,15-02-2020,25-02-2020,1
394,4,1,29-02-2020,28-03-2020,0
395,1,2,25-02-2020,03-03-2020,0
396,3,4,13-02-2020,11-03-2020,0
397,4,3,11-02-2020,14-02-2020,1
398,3,1,02-02-2020,13-02-2020,0
399,3,2,08-02-2020,28-02-2020,0
400,4,3,30-01-2020,03-02-2020,0
401,1,5,24-01-2020,25-01-2020,1
402,2,5,04-02-2020,02-03-2020,0
403,3,2,11-03-2020,14-03-2020,0
404,5,3,27-01-2020,27-01-2020,0
405,4,1,11-02-2020,23-02-2020,1
406,5,2,04-02-2020,21-02-2020,1
407,3,4,22-02-2020,01-03-2020,0
408,5,5,15-02-2020,10-03-2020,0
409,5,2,08-03-2020,31-03-2020,1
410,2,5,07-02-2020,20-02-2020,0
411,2,1,05-03-2020,28-03-2020,1
412,4,3,03-02-2020,19-02-2020,1
413,3,4,28-02-2020,03-03-2020,0
414,1,1,26-01-2020,03-02-2020,1
415,5,2,21-02-2020,27-02-2020,0
416,1,4,24-02-2020,07-03-2020,0
417,1,4,08-01-2020,22-01-2020,0
418,1,4,10-02-2020,12-02-2020,1
419,1,4,13-02-2020,15-02-2020,0
420,2,5,21-02-2020,13-03-2020,0
421,3,4,04-02-2020,08-02-2020,0
422,1,3,25-02-2020,12-03-2020,1
423,4,4,09-02-2020,12-02-2020,0
424,1,5,17-02-2020,13-03-2020,0
425,3,1,16-02-2020,26-02-2020,0
426,1,4,04-03-2020,27-03-2020,1
427,4,3,03-03-2020,12-03-2020,1
428,2,1,12-02-2020,07-03-2020,0
429,5,5,02-02-2020,01-03-2020,0
430,2,2,27-01-2020,11-02-2020,1
431,3,1,15-02-2020,24-02-2020,0
432,1,1,03-02-2020,03-02-2020,1
433,4,4,11-03-2020,14-03-2020,1
434,5,4,16-02-2020,17-02-2020,0
435,3,5,29-01-2020,04-02-2020,1
436,3,3,05-02-2020,20-02-2020,0
437,1,1,21-02-2020,29-02-2020,0
438,4,2,12-02-2020,08-03-2020,0
439,3,1,20-03-2020,20-03-2020,1
440,5,2,19-02-2020,19-02-2020,0
441,4,3,11-02-2020,02-03-2020,0
442,1,3,08-03-2020,31-03-2020,0
443,2,1,12-02-2020,10-03-2020,1
444,3,4,28-01-2020,22-02-2020,0
445,2,5,20-02-2020,16-03-2020,0
446,3,2,15-03-2020,30-03-2020,0
447,5,5,11-01-2020,22-01-2020,1
448,3,2,12-03-2020,24-03-2020,1
449,3,5,06-02-2020,18-02-2020,0
450,3,4,13-02-2020,04-03-2020,0
451,1,1,15-03-2020,16-03-2020,1
452,2,3,10-02-2020,10-02-2020,0
453,1,4,25-02-2020,07-03-2020,1
454,2,5,09-02-2020,09-03-2020,1
455,1,4,19-01-2020,30-01-2020,0
456,2,2,26-01-2020,12-02-2020,1
457,1,3,27-02-2020,04-03-2020,0
458,4,3,27-01-2020,15-02-2020,0
459,3,2,30-01-2020,19-02-2020,0
460,3,5,07-02-2020,17-02-2020,1
461,1,2,03-02-2020,13-02-2020,0
462,1,5,04-03-2020,18-03-2020,0
463,4,2,08-03-2020,11-03-2020,0
464,1,4,23-02-2020,23-03-2020,1
465,4,5,20-02-2020,29-02-2020,0
466,1,1,06-02-2020,08-02-2020,0
467,3,4,16-02-2020,20-02-2020,0
468,4,5,08-02-2020,13-02-2020,1
469,2,3,23-02-2020,06-03-2020,1
470,3,3,26-01-2020,12-02-2020,0
471,2,2,18-02-2020,01-03-2020,0
472,4,2,03-03-2020,19-03-2020,1
473,5,3,21-02-2020,27-02-2020,0
474,3,5,14-02-2020,24-02-2020,1
475,2,2,12-01-2020,04-02-2020,1
476,3,2,01-03-2020,13-03-2020,0
477,3,5,31-01-2020,05-02-2020,1
478,3,2,25-02-2020,26-02-2020,0
479,3,3,11-02-2020,23-02-2020,0
480,2,1,06-03-2020,24-03-2020,0
481,1,1,23-02-2020,27-02-2020,1
482,3,4,24-02-2020,04-03-2020,0
483,5,1,13-02-2020,10-03-2020,0
484,3,2,21-02-2020,29-02-2020,0
485,2,2,13-02-2020,06-03-2020,1
486,3,4,31-01-2020,31-01-2020,0
487,3,5,20-02-2020,22-02-2020,0
488,5,5,11-02-2020,22-02-2020,0
489,4,3,21-02-2020,25-02-2020,1
490,5,2,11-02-2020,24-02-2020,1
491,3,3,21-02-2020,13-03-2020,0
492,1,5,12-02-2020,21-02-2020,0
493,4,4,06-02-2020,14-02-2020,1
494,5,4,12-02-2020,10-03-2020,0
495,5,5,10-02-2020,06-03-2020,1
496,3,4,18-01-2020,04-02-2020,1
497,5,5,18-03-2020,09-04-2020,0
498,1,1,08-02-2020,04-03-2020,1
499,5,2,16-01-2020,23-01-2020,0
500,2,3,07-02-2020,26-02-2020,0
1,3,5,17-01-2020,28-01-2020,0
2,3,5,22-02-2020,07-03-2020,1
3,5,4,25-03-2020,08-04-2020,0
4,5,5,03-03-2020,12-03-2020,0
5,3,4,06-02-2020,15-02-2020,0
6,1,2,26-03-2020,11-04-2020,1
7,2,2,27-02-2020,05-03-2020,0
8,1,5,17-02-2020,13-03-2020,0
9,4,1,20-02-2020,07-03-2020,0
10,3,5,03-02-2020,24-02-2020,1
11,2,3,21-02-2020,14-03-2020,1
12,1,3,28-01-2020,18-02-2020,0
13,2,3,22-02-2020,01-03-2020,0
14,1,1,06-02-2020,24-02-2020,1
15,1,1,12-03-2020,17-03-2020,0
16,4,5,06-03-2020,31-03-2020,1
17,2,2,06-03-2020,10-03-2020,1
18,1,1,11-03-2020,25-03-2020,0
19,2,1,23-02-2020,09-03-2020,1
20,2,1,22-03-2020,04-04-2020,0
21,3,2,27-02-2020,07-03-2020,0
22,4,1,23-02-2020,23-03-2020,0
23,1,2,29-03-2020,18-04-2020,1
24,2,1,28-03-2020,26-04-2020,0
25,5,2,18-03-2020,29-03-2020,0
26,3,3,09-03-2020,31-03-2020,0
27,4,4,21-02-2020,14-03-2020,1
28,4,3,24-02-2020,02-03-2020,0
29,2,4,29-02-2020,04-03-2020,0
30,2,5,24-03-2020,20-04-2020,0
31,3,3,26-02-2020,17-03-2020,1
32,4,3,16-02-2020,28-02-2020,1
33,3,4,28-03-2020,26-04-2020,0
34,2,5,27-02-2020,10-03-2020,0
35,4,3,17-03-2020,12-04-2020,1
36,2,2,20-03-2020,01-04-2020,0
37,1,4,27-02-2020,29-02-2020,1
38,5,1,23-02-2020,26-02-2020,1
39,5,2,23-02-2020,17-03-2020,0
40,2,3,05-03-2020,14-03-2020,1
41,5,2,01-04-2020,06-04-2020,0
42,4,1,29-02-2020,29-03-2020,0
43,2,1,04-03-2020,11-03-2020,0
44,3,3,19-03-2020,08-04-2020,1
45,2,2,22-03-2020,11-04-2020,0
46,1,5,16-03-2020,12-04-2020,0
47,5,2,02-02-2020,28-02-2020,0
48,5,4,01-03-2020,03-03-2020,1
49,2,5,12-02-2020,17-02-2020,0
50,2,1,08-03-2020,27-03-2020,0
51,1,5,18-02-2020,05-03-2020,0
52,5,1,01-03-2020,22-03-2020,1
53,4,3,05-02-2020,29-02-2020,1
54,4,5,21-03-2020,18-04-2020,0
55,5,1,15-03-2020,16-03-2020,0
56,4,2,16-02-2020,02-03-2020,1
57,5,3,19-03-2020,24-03-2020,0
58,3,2,25-02-2020,26-02-2020,1
59,3,3,05-03-2020,09-03-2020,1
60,5,1,05-02-2020,15-02-2020,0
61,4,2,10-02-2020,06-03-2020,1
62,2,1,15-03-2020,08-04-2020,0
63,1,3,07-03-2020,22-03-2020,0
64,2,4,24-02-2020,13-03-2020,0
65,1,3,28-03-2020,25-04-2020,1
66,1,4,25-03-2020,19-04-2020,0
67,3,3,29-02-2020,17-03-2020,0
68,3,3,06-04-2020,23-04-2020,0
69,1,4,06-03-2020,15-03-2020,1
70,3,3,14-02-2020,28-02-2020,0
71,1,4,05-03-2020,23-03-2020,0
72,3,5,04-03-2020,14-03-2020,0
73,1,5,01-03-2020,25-03-2020,1
74,5,4,09-03-2020,21-03-2020,1
75,4,3,29-02-2020,16-03-2020,0
76,2,1,21-03-2020,29-03-2020,0
77,5,3,28-02-2020,25-03-2020,1
78,5,3,14-03-2020,12-04-2020,0
79,1,4,26-02-2020,08-03-2020,1
80,4,1,04-04-2020,29-04-2020,1
81,1,1,18-03-2020,05-04-2020,0
82,2,1,21-02-2020,15-03-2020,1
83,2,1,03-03-2020,03-03-2020,0
84,1,1,20-02-2020,14-03-2020,0
85,5,2,18-03-2020,24-03-2020,0
86,4,3,05-03-2020,06-03-2020,1
87,2,1,25-02-2020,06-03-2020,0
88,3,5,16-03-2020,29-03-2020,0
89,5,3,05-03-2020,09-03-2020,0
90,4,4,15-03-2020,27-03-2020,1
91,4,1,28-02-2020,19-03-2020,0
92,3,4,04-03-2020,14-03-2020,0
93,4,3,27-02-2020,23-03-2020,0
94,5,5,09-03-2020,19-03-2020,1
95,1,2,21-02-2020,03-03-2020,1
96,3,4,26-02-2020,21-03-2020,0
97,3,5,04-03-2020,09-03-2020,0
98,1,5,22-02-2020,01-03-2020,1
99,2,3,01-03-2020,22-03-2020,0
100,1,5,04-02-2020,22-02-2020,1
101,2,2,10-02-2020,29-02-2020,1
102,1,4,23-02-2020,13-03-2020,0
103,4,5,07-03-2020,03-04-2020,1
104,4,3,17-03-2020,20-03-2020,0
105,1,4,01-02-2020,19-02-2020,0
106,2,3,11-04-2020,01-05-2020,0
107,2,3,21-03-2020,17-04-2020,1
108,1,5,02-03-2020,03-03-2020,0
109,4,3,07-03-2020,07-03-2020,0
110,2,5,13-02-2020,13-02-2020,0
111,4,2,29-03-2020,12-04-2020,1
112,1,4,21-02-2020,14-03-2020,0
113,1,3,20-03-2020,18-04-2020,0
114,1,4,01-02-2020,19-02-2020,0
115,5,3,03-04-2020,02-05-2020,1
116,1,2,15-03-2020,17-03-2020,1
117,5,4,03-03-2020,01-04-2020,0
118,3,1,28-02-2020,07-03-2020,0
119,2,1,14-03-2020,08-04-2020,1
120,1,3,19-03-2020,01-04-2020,0
121,3,1,08-02-2020,16-02-2020,1
122,2,5,24-02-2020,06-03-2020,1
123,4,2,13-03-2020,03-04-2020,0
124,3,3,29-02-2020,08-03-2020,1
125,2,4,03-03-2020,12-03-2020,0
126,4,3,17-03-2020,24-03-2020,0
127,5,3,14-03-2020,19-03-2020,0
128,4,5,02-04-2020,08-04-2020,1
129,3,5,25-03-2020,23-04-2020,0
130,3,2,25-02-2020,02-03-2020,0
131,3,5,19-02-2020,15-03-2020,0
132,4,1,17-02-2020,23-02-2020,1
133,2,1,09-03-2020,30-03-2020,0
134,1,3,13-03-2020,14-03-2020,0
135,5,1,08-03-2020,22-03-2020,0
136,3,5,05-03-2020,30-03-2020,1
137,1,4,14-02-2020,18-02-2020,1
138,4,3,09-03-2020,30-03-2020,0
139,4,3,26-02-2020,28-02-2020,0
140,1,4,04-04-2020,08-04-2020,1
141,3,2,04-03-2020,24-03-2020,0
142,1,3,23-02-2020,26-02-2020,1
143,5,5,14-03-2020,09-04-2020,1
144,3,5,26-03-2020,29-03-2020,0
145,5,4,27-02-2020,19-03-2020,1
146,1,5,19-03-2020,08-04-2020,0
147,1,2,06-04-2020,27-04-2020,0
148,4,5,05-02-2020,15-02-2020,0
149,1,2,23-02-2020,08-03-2020,1
150,2,3,24-02-2020,11-03-2020,0
151,1,4,29-02-2020,29-02-2020,0
152,4,5,24-02-2020,10-03-2020,0
153,3,3,08-03-2020,03-04-2020,1
154,2,3,16-03-2020,25-03-2020,0
155,4,2,30-03-2020,20-04-2020,0
156,5,2,16-03-2020,27-03-2020,0
157,2,2,29-02-2020,06-03-2020,1
158,5,1,18-02-2020,24-02-2020,1
159,5,3,24-03-2020,22-04-2020,0
160,4,2,14-02-2020,13-03-2020,0
161,1,4,23-01-2020,11-02-2020,1
162,2,4,10-02-2020,13-02-2020,0
163,4,5,14-02-2020,20-02-2020,1
164,3,1,22-02-2020,21-03-2020,1
165,4,4,22-02-2020,08-03-2020,0
166,2,3,11-03-2020,05-04-2020,1
167,4,4,01-03-2020,14-03-2020,0
168,5,1,31-03-2020,15-04-2020,0
169,1,3,03-03-2020,29-03-2020,0
170,5,1,28-02-2020,28-02-2020,1
171,1,2,16-03-2020,31-03-2020,0
172,2,1,09-03-2020,06-04-2020,0
173,5,4,13-03-2020,25-03-2020,0
174,4,2,11-03-2020,30-03-2020,1
175,1,2,27-03-2020,14-04-2020,0
176,2,4,02-04-2020,26-04-2020,0
177,3,1,01-03-2020,06-03-2020,0
178,1,1,07-04-2020,06-05-2020,1
179,4,5,22-02-2020,11-03-2020,1
180,1,1,18-02-2020,21-02-2020,0
181,4,5,02-03-2020,29-03-2020,0
182,3,5,19-02-2020,08-03-2020,1
183,2,5,23-03-2020,11-04-2020,0
184,2,1,10-03-2020,12-03-2020,1
185,5,2,18-03-2020,03-04-2020,1
186,2,4,28-02-2020,07-03-2020,0
187,1,5,21-03-2020,28-03-2020,1
188,1,1,01-03-2020,08-03-2020,0
189,4,3,28-01-2020,03-02-2020,0
190,5,4,27-03-2020,28-03-2020,0
191,5,3,03-03-2020,13-03-2020,1
192,5,5,22-02-2020,14-03-2020,0
193,5,2,14-03-2020,20-03-2020,0
194,4,1,23-03-2020,18-04-2020,0
195,4,3,17-02-2020,29-02-2020,1
196,5,2,01-03-2020,19-03-2020,0
197,2,3,14-03-2020,25-03-2020,0
198,3,3,18-03-2020,27-03-2020,0
199,2,5,10-03-2020,19-03-2020,1
200,1,1,20-03-2020,14-04-2020,1
201,4,2,01-02-2020,26-02-2020,0
202,2,4,20-02-2020,28-02-2020,0
203,5,1,14-02-2020,12-03-2020,1
204,1,3,25-02-2020,10-03-2020,0
205,2,1,19-02-2020,20-02-2020,1
206,2,2,07-02-2020,10-02-2020,1
207,4,1,28-02-2020,03-03-2020,0
208,2,1,05-02-2020,23-02-2020,1
209,4,2,02-03-2020,06-03-2020,0
210,5,5,22-02-2020,25-02-2020,0
211,1,5,09-03-2020,24-03-2020,0
212,2,5,09-03-2020,01-04-2020,1
213,3,1,20-02-2020,17-03-2020,0
214,2,2,28-01-2020,30-01-2020,0
215,2,4,25-03-2020,19-04-2020,0
216,3,5,22-02-2020,17-03-2020,1
217,1,1,26-02-2020,08-03-2020,0
218,5,2,27-03-2020,08-04-2020,0
219,2,5,22-02-2020,21-03-2020,0
220,2,1,07-03-2020,01-04-2020,1
221,4,1,05-03-2020,28-03-2020,1
222,1,5,17-02-2020,17-03-2020,0
223,4,2,20-02-2020,15-03-2020,0
224,2,3,07-03-2020,28-03-2020,1
225,3,2,20-03-2020,07-04-2020,0
226,2,4,05-03-2020,11-03-2020,1
227,1,5,29-01-2020,10-02-2020,1
228,4,4,09-03-2020,30-03-2020,0
229,5,1,20-02-2020,12-03-2020,1
230,3,2,17-03-2020,09-04-2020,0
231,3,4,09-03-2020,20-03-2020,0
232,4,3,26-02-2020,06-03-2020,0
233,2,5,28-02-2020,12-03-2020,1
234,2,1,15-02-2020,28-02-2020,0
235,1,5,08-02-2020,02-03-2020,0
236,4,2,12-03-2020,23-03-2020,0
237,1,4,06-02-2020,24-02-2020,1
238,4,3,20-02-2020,26-02-2020,0
239,4,3,23-02-2020,03-03-2020,0
240,2,2,18-03-2020,06-04-2020,0
241,4,3,04-02-2020,19-02-2020,1
242,3,4,16-03-2020,21-03-2020,1
243,1,5,27-01-2020,02-02-2020,0
244,1,2,15-03-2020,01-04-2020,0
245,3,2,21-03-2020,10-04-2020,1
246,1,4,30-03-2020,24-04-2020,0
247,3,1,03-02-2020,24-02-2020,1
248,4,2,14-03-2020,22-03-2020,1
249,5,5,09-03-2020,26-03-2020,0
250,3,4,29-02-2020,10-03-2020,1
251,2,3,28-02-2020,28-02-2020,0
252,4,3,17-03-2020,20-03-2020,0
253,4,3,11-04-2020,04-05-2020,0
254,1,1,30-01-2020,12-02-2020,1
255,4,2,14-03-2020,01-04-2020,0
256,3,3,08-03-2020,28-03-2020,0
257,5,2,27-03-2020,24-04-2020,0
258,1,3,14-03-2020,01-04-2020,1
259,2,4,06-02-2020,22-02-2020,0
260,4,3,20-03-2020,25-03-2020,0
261,2,2,07-04-2020,16-04-2020,0
262,3,5,23-02-2020,03-03-2020,1
263,2,1,01-03-2020,05-03-2020,1
264,4,3,03-03-2020,26-03-2020,0
265,1,1,27-02-2020,13-03-2020,0
266,3,4,12-03-2020,30-03-2020,1
267,3,3,02-03-2020,16-03-2020,0
268,4,3,08-02-2020,03-03-2020,1
269,5,3,03-03-2020,13-03-2020,1
270,4,1,09-03-2020,10-03-2020,0
271,3,4,25-01-2020,14-02-2020,1
272,2,4,02-02-2020,04-02-2020,0
273,2,1,13-03-2020,21-03-2020,0
274,1,1,25-02-2020,13-03-2020,0
275,2,1,25-02-2020,01-03-2020,1
276,1,1,07-02-2020,14-02-2020,0
277,1,2,15-03-2020,28-03-2020,0
278,1,1,05-03-2020,23-03-2020,0
279,4,5,27-02-2020,15-03-2020,1
280,2,2,20-02-2020,20-03-2020,0
281,2,2,28-02-2020,03-03-2020,0
282,1,3,14-03-2020,16-03-2020,0
283,1,5,10-03-2020,28-03-2020,1
284,1,3,25-04-2020,14-05-2020,1
285,3,1,23-03-2020,18-04-2020,0
286,4,2,26-02-2020,25-03-2020,0
287,1,2,04-03-2020,23-03-2020,1
288,4,1,17-02-2020,25-02-2020,0
289,3,4,01-04-2020,05-04-2020,1
290,4,3,18-02-2020,01-03-2020,1
291,5,1,07-03-2020,04-04-2020,0
292,1,4,04-03-2020,19-03-2020,1
293,5,1,29-02-2020,26-03-2020,0
294,2,3,11-03-2020,19-03-2020,0
295,2,1,26-02-2020,03-03-2020,0
296,5,5,22-01-2020,23-01-2020,1
297,1,3,26-02-2020,24-03-2020,0
298,4,5,30-03-2020,16-04-2020,0
299,3,1,03-03-2020,18-03-2020,0
300,2,4,24-03-2020,21-04-2020,1
301,3,5,01-03-2020,30-03-2020,0
302,1,1,07-04-2020,01-05-2020,0
303,1,3,08-03-2020,17-03-2020,0
304,5,3,04-04-2020,11-04-2020,1
305,1,5,06-03-2020,25-03-2020,1
306,4,4,18-03-2020,29-03-2020,0
307,5,5,20-02-2020,12-03-2020,0
308,3,2,28-02-2020,10-03-2020,1
309,5,4,28-02-2020,02-03-2020,0
310,5,5,11-03-2020,06-04-2020,1
311,3,2,18-02-2020,06-03-2020,1
312,5,4,21-02-2020,15-03-2020,0
313,3,1,09-04-2020,02-05-2020,1
314,1,4,23-02-2020,20-03-2020,0
315,3,2,19-02-2020,12-03-2020,0
316,4,2,18-03-2020,05-04-2020,0
317,2,1,01-03-2020,22-03-2020,1
318,4,5,03-03-2020,11-03-2020,0
319,1,5,12-02-2020,06-03-2020,0
320,3,3,25-02-2020,19-03-2020,0
321,3,5,15-03-2020,01-04-2020,1
322,5,3,27-02-2020,28-02-2020,0
323,1,5,23-03-2020,31-03-2020,0
324,1,1,12-03-2020,13-03-2020,0
325,2,5,01-04-2020,20-04-2020,1
326,4,2,16-03-2020,01-04-2020,1
327,5,5,02-03-2020,10-03-2020,0
328,3,2,22-02-2020,19-03-2020,0
329,5,5,15-03-2020,12-04-2020,1
330,5,3,16-03-2020,28-03-2020,0
331,5,3,19-02-2020,12-03-2020,1
332,5,5,04-03-2020,21-03-2020,1
333,5,4,06-03-2020,12-03-2020,0
334,2,5,15-03-2020,28-03-2020,1
335,2,4,18-02-2020,03-03-2020,0
336,2,4,01-03-2020,26-03-2020,0
337,3,2,13-03-2020,29-03-2020,0
338,3,4,16-03-2020,31-03-2020,1
339,2,4,20-02-2020,20-02-2020,0
340,4,1,18-02-2020,06-03-2020,0
341,5,5,16-03-2020,08-04-2020,0
342,1,5,06-03-2020,01-04-2020,1
343,2,5,12-03-2020,14-03-2020,0
344,1,5,09-03-2020,18-03-2020,0
345,4,3,14-02-2020,26-02-2020,0
346,4,1,03-04-2020,21-04-2020,1
347,1,3,22-02-2020,08-03-2020,1
348,3,5,24-02-2020,25-02-2020,0
349,3,5,22-02-2020,19-03-2020,0
350,2,2,25-02-2020,19-03-2020,1
351,3,4,14-02-2020,21-02-2020,0
352,5,1,17-03-2020,12-04-2020,1
353,3,5,01-03-2020,10-03-2020,1
354,5,5,02-04-2020,21-04-2020,0
355,3,1,01-04-2020,16-04-2020,1
356,5,3,06-03-2020,17-03-2020,0
357,4,2,04-03-2020,16-03-2020,0
358,3,3,09-03-2020,19-03-2020,0
359,2,4,25-02-2020,11-03-2020,1
360,5,1,03-02-2020,05-02-2020,0
361,5,2,10-03-2020,21-03-2020,0
362,5,2,16-03-2020,29-03-2020,0
363,5,3,23-02-2020,06-03-2020,1
364,4,5,05-03-2020,28-03-2020,0
365,2,3,12-03-2020,31-03-2020,0
366,2,1,27-03-2020,19-04-2020,0
367,3,5,07-03-2020,01-04-2020,1
368,1,4,22-03-2020,01-04-2020,1
369,4,1,22-02-2020,28-02-2020,0
370,5,4,28-03-2020,22-04-2020,0
371,5,5,08-03-2020,03-04-2020,1
372,2,5,11-02-2020,24-02-2020,0
373,5,1,31-03-2020,08-04-2020,1
374,2,4,10-02-2020,11-02-2020,1
375,1,1,26-02-2020,22-03-2020,0
376,5,2,14-02-2020,14-03-2020,1
377,4,2,19-03-2020,31-03-2020,0
378,2,5,08-03-2020,14-03-2020,0
379,5,3,09-03-2020,14-03-2020,0
380,1,2,13-03-2020,19-03-2020,1
381,1,5,17-02-2020,27-02-2020,0
382,4,5,31-01-2020,08-02-2020,0
383,2,5,10-04-2020,24-04-2020,0
384,3,5,23-02-2020,19-03-2020,1
385,2,1,27-03-2020,07-04-2020,0
386,1,4,22-03-2020,20-04-2020,0
387,1,4,16-02-2020,20-02-2020,0
388,3,4,06-03-2020,12-03-2020,1
389,4,1,18-02-2020,13-03-2020,1
390,2,4,27-02-2020,04-03-2020,0
391,3,1,08-03-2020,06-04-2020,0
392,2,4,06-02-2020,08-02-2020,1
393,2,4,26-02-2020,10-03-2020,0
394,4,2,29-03-2020,04-04-2020,1
395,1,2,04-03-2020,28-03-2020,1
396,3,4,12-03-2020,20-03-2020,0
397,4,5,15-02-2020,04-03-2020,1
398,3,5,14-02-2020,07-03-2020,0
399,3,5,29-02-2020,24-03-2020,0
400,4,4,04-02-2020,01-03-2020,0
401,1,5,26-01-2020,04-02-2020,1
402,2,2,03-03-2020,24-03-2020,0
403,3,3,15-03-2020,26-03-2020,0
